Timestamp,X_angle,y_angle,z_angle,Camera 1 Pitch,Camera 2 Pitch,Camera 3 Pitch,Camera 4 Pitch,Camera 1 Yaw,Camera 2 Yaw,Camera 3 Yaw,Camera 4 Yaw,gyro_x,gyro_y,gyro_z,temperature,pressure
2025-01-16 14:47:41,134.28258697554966,44.81062811799089,84.49148952330636,0,-16.45303301660529,0,-1.6720477824412503,0,184.10409111331086,0,342.0039928417969,-1.911104300404348,1.3246053575194972,2.473400268736694,5242.88,2048.0
2025-01-16 14:47:41,134.25559783636717,44.787676858206424,84.4704426456497,0,-16.411549813844662,0,-1.680792540110256,0,183.2685650777262,0,342.18973940732343,-1.896998333821795,1.2974915862264973,2.465527530808493,5242.88,2048.0
2025-01-16 14:47:41,134.81352535242027,45.66005551302394,83.01860175871232,0,-16.499393062773002,0,-4.999092379535615,0,183.97479085451812,0,1.5740156907293263,-1.9442374900643404,1.2909832718171683,2.4926957925039472,5242.88,2048.0
2025-01-16 14:47:42,134.2577479073735,44.79315656893108,84.45310847328226,0,-16.46537167637338,0,-1.7818992897399157,0,183.1849125794428,0,342.4494851349108,-1.9709608181378568,1.2558154916398843,2.4880774992294974,5242.88,2048.0
2025-01-16 14:47:42,132.54925587660838,43.154728863919466,84.10804535201825,-2.290028530019321,-16.444762707712055,0,-1.8433924640178039,0.2724745724117378,184.0498667638828,0,342.71414698259866,-2.0028930969092937,1.333670499288352,2.4718704221266905,5242.88,2048.0
2025-01-16 14:47:42,132.56368178914082,43.17168427433767,84.09558605804791,-2.290028530019321,-16.41733619192297,0,-1.8522770609204346,0.2724745724117378,184.09031635227632,0,342.90135680541505,-2.057653100617995,1.3544386637119374,2.50836043676348,5242.88,2048.0
2025-01-16 14:47:42,132.54569648920702,43.15356983632148,84.09635510959183,-2.290028530019321,-16.416558287845717,0,-1.8433924640178039,0.2724745724117378,184.04932475196938,0,342.71414698259866,-1.6267452405245508,1.2959477892722318,2.4986092890674003,5242.88,2048.0
2025-01-16 14:47:42,132.8034447254621,43.41572419859008,84.07301603160325,-2.2834005679352702,-16.41795093272343,0,-2.015782576333135,0.30693873970919583,184.0610052481166,0,343.4298217087575,-1.6531505748516082,1.287297226545417,2.534447334649917,5242.88,2048.0
2025-01-16 14:47:43,133.0188675430048,43.552074213228984,84.46915437333672,-2.290028530019321,-17.469420384575344,0,-2.107047086984403,0.2724745724117378,184.03125027506584,0,343.72861632650245,-1.6993809710932406,1.2217488921325144,2.5193743682999727,5242.88,2048.0
2025-01-16 14:47:43,132.52622121617003,43.1494513906571,84.0220753916335,-2.4581926840171175,-16.41795093272343,0,-2.015782576333135,359.551086943826,184.0610052481166,0,343.4298217087575,-1.729035075821066,1.2324794322661285,2.540785693357927,5242.88,2048.0
2025-01-16 14:47:43,132.12823121132735,42.769869947298396,83.93751428841857,-2.733852774371072,-16.426528275356933,0,-2.054173953613942,358.46565850029924,184.04297128818936,0,343.3277643923678,-1.7500776777194924,1.2479509726370985,2.503062581724801,5242.88,2048.0
2025-01-16 14:47:43,132.6386399837271,43.27097125107557,83.97751923701219,-2.52107609379449,-16.409375858196782,0,-2.1610861800951415,359.1815445383114,184.03809483600565,0,344.18949405978947,-1.7660030767572104,1.2632154998524006,2.1660340711178754,5242.88,2048.0
2025-01-16 14:47:44,132.3140360509395,42.95794956425411,83.92502667620909,-2.7195539030228133,-16.422916293303985,0,-2.154683017863369,358.5053152907755,184.05515204506383,0,344.28226824996096,-1.751942532663154,1.269224131380279,2.2160944565561977,5242.88,2048.0
2025-01-16 14:47:44,132.53935462488798,43.17192370153138,83.97714919455686,-2.5525936695721287,-16.418795967080985,0,-2.128519603679543,358.91768830955453,184.0281394073709,0,343.97051273130313,-1.732269865865953,1.3089427911597764,2.212702057743809,5242.88,2048.0
2025-01-16 14:47:44,132.4085852430852,43.03950181309514,83.98612183401048,-2.571973511020658,-16.42867815483836,0,-2.060584877814423,359.0962897253168,184.09296670176838,0,343.5543228582358,-1.7441464039023868,1.2840291904310641,2.199001838105334,5242.88,2048.0
2025-01-16 14:47:44,132.5994114381588,43.232217867667295,83.97554569014395,-2.536441913910536,-16.412436933106903,0,-2.152215090591315,359.1987126698929,184.02231172630363,0,344.092184953922,-1.7357165356265043,1.2913888605859847,2.1758032357601804,5242.88,2048.0
2025-01-16 14:47:44,132.5791448508786,43.20339660633716,84.01674208017644,-2.455116534159596,-16.41795093272343,0,-2.054173953613942,359.1987126698929,184.0610052481166,0,343.3277643923678,-1.6673949034159696,1.328575982756236,2.156647193704861,5242.88,2048.0
2025-01-16 14:47:45,132.35854012017126,43.00171985338413,83.9281172899271,-2.7220245841179116,-16.446658456229393,0,-2.193006306768617,358.49783257641434,184.06483494910492,0,344.06570939128784,-1.67953488073279,1.3277594614392414,2.1796176330187933,5242.88,2048.0
2025-01-16 14:47:45,132.9514874962711,43.56764931694104,84.05319668843148,-2.3173427035027863,-16.444762707712055,0,-2.155802974348111,359.49917552216755,184.0498667638828,0,343.9256186161469,-1.669896713577182,1.3017269609356137,2.160577528294725,5242.88,2048.0
2025-01-16 14:47:45,132.3353250641832,42.97909651472267,83.92551344206142,-2.7220245841179116,-16.443129113002993,0,-2.193006306768617,358.49783257641434,183.1158099385644,0,344.06570939128784,-1.6602246858873722,1.3182737141892589,2.2173295731216984,5242.88,2048.0
2025-01-16 14:47:45,132.35854012017126,43.00171985338413,83.9281172899271,-2.7220245841179116,-16.446658456229393,0,-2.193006306768617,358.49783257641434,184.06483494910492,0,344.06570939128784,-1.5845688719422135,1.3677518618379316,2.2423437875827847,5242.88,2048.0
2025-01-16 14:47:45,132.78296212025725,43.404380177754554,84.02890075417373,-2.455116534159596,-16.49163749979836,0,-2.1825478699815277,359.1987126698929,183.95769482938763,0,344.2981770263801,-1.5748742779884914,1.3859213050812638,2.2453693879833745,5242.88,2048.0
2025-01-16 14:47:46,132.16573258359682,42.80538288921628,83.9466069760152,-2.7220245841179116,-16.440845989099827,0,-2.060584877814423,358.49783257641434,184.0625849916614,0,343.5543228582358,-1.150062327639776,1.3990475170302406,2.246779642159711,5242.88,2048.0
2025-01-16 14:47:46,132.46202611750945,43.08909524673159,84.00412753928055,-2.58446629082438,-16.496283697160337,0,-2.107047086984403,358.79816693554784,183.99069217814457,0,343.72861632650245,-1.1809299691761102,1.3826976042848882,2.26061418371347,5242.88,2048.0
2025-01-16 14:47:46,132.24997107495622,42.890374174749454,83.94225601648624,-2.7220245841179116,-16.447761626128663,0,-2.1103136171082175,358.49783257641434,184.06696908799358,0,344.11849991696863,-1.1526879767789475,1.3669764484703457,2.2142755408141537,5242.88,2048.0
2025-01-16 14:47:46,132.55546854832977,43.180102634232384,84.01508606275723,-2.536441913910536,-16.490809257338437,0,-2.1144947887791092,359.1987126698929,183.95226720375288,0,344.017663321863,-1.125245059646752,1.3524548552235942,2.2311464656764404,5242.88,2048.0
2025-01-16 14:47:46,133.18551485929183,43.79201343735812,84.09883202599609,-2.1311478119877707,-16.409375858196782,0,-2.1144947887791092,0.2003340770078032,184.03809483600565,0,344.017663321863,-1.1553739496770088,1.3577137711393379,2.682640310189205,5242.88,2048.0
2025-01-16 14:47:47,133.04283030125626,43.6522444162461,84.08542388143191,-2.269082779494569,-16.489680191793177,0,-2.1610861800951415,359.89983265534863,183.9498750598243,0,344.18949405978947,-1.1342282959159389,1.4309982891664612,2.6937772360648906,5242.88,2048.0
2025-01-16 14:47:47,132.62010800332808,43.250053883579334,83.98908020895445,-2.536441913910536,-16.44661965113518,0,-2.1610861800951415,359.1987126698929,184.10046773134582,0,344.18949405978947,-1.1188852081590324,1.408236010948155,2.713814097379009,5242.88,2048.0
2025-01-16 14:47:47,132.75620126799333,43.372016799773355,84.05618163535485,-2.398672929690278,-16.490809257338437,0,-2.107047086984403,359.4991755221675,183.95226720375288,0,343.72861632650245,-1.1357767707883246,1.3833944719801776,2.696563503560228,5242.88,2048.0
2025-01-16 14:47:47,132.6915471200182,43.30525729893316,84.06685689382081,-2.398672929690278,-16.499393062773002,0,-2.060584877814423,359.4991755221675,183.97479085451812,0,343.5543228582358,-1.152271931408046,1.3992051168251933,2.6613526799296694,5242.88,2048.0
2025-01-16 14:47:48,132.77116403764293,43.391120862673546,84.03603798485838,-2.398672929690278,-16.444762707712055,0,-2.1144947887791092,359.4991755221675,184.0498667638828,0,344.017663321863,-1.1810890386305086,1.432196514187822,2.6338088117847094,5242.88,2048.0
2025-01-16 14:47:48,132.30879704674732,42.946710077882294,83.95357573950025,-2.7220245841179116,-16.49163749979836,0,-2.155802974348111,358.49783257641434,183.95769482938763,0,343.9256186161469,-1.1537714837343944,1.4380769059675682,2.5980689090080933,5242.88,2048.0
2025-01-16 14:47:48,132.532083892034,43.15981518678697,84.0003847599655,-2.536441913910536,-16.458520504985774,0,-2.1144947887791092,359.1987126698929,183.14183373024778,0,344.017663321863,-1.1716786173464087,1.4586009828188375,2.629192428916474,5242.88,2048.0
2025-01-16 14:47:48,132.34535141581182,42.991595307880715,83.91371823054779,-2.7220245841179116,-16.409375858196782,0,-2.1825478699815277,358.49783257641434,184.03809483600565,0,344.2981770263801,-1.184121114570707,1.490923053654038,2.5785224116667624,5242.88,2048.0
2025-01-16 14:47:48,132.72769261518664,43.35225101501057,84.01415840779443,-2.455116534159596,-16.446658456229393,0,-2.15191832950889,359.1987126698929,184.06483494910492,0,343.86559891444176,-1.2101268247065964,1.5347845801687754,2.57992437826769,5242.88,2048.0
2025-01-16 14:47:49,133.34059126706927,43.94160696652621,84.12487395767008,-2.114666666666657,-16.492706926001073,0,-2.2026116456361584,4.8358497982108945e-14,183.96721955701452,0,344.3556431232735,-1.1958496134518068,1.607532607253213,2.6095276748497156,5242.88,2048.0
2025-01-16 14:47:49,132.39297101197198,43.01943023780219,84.00763005003158,-2.58446629082438,-16.487774389469337,0,-2.060584877814423,358.79816693554784,183.93487945703805,0,343.5543228582358,-1.2500614908087657,1.5858830588281934,2.6461862967578598,5242.88,2048.0
2025-01-16 14:47:49,132.53533473132288,43.16314595144408,83.99997540130855,-2.536441913910536,-16.453295943141857,0,-2.107047086984403,359.1987126698929,184.07249687210893,0,343.72861632650245,-1.241876517943785,1.5690495111195506,2.6652259504340168,5242.88,2048.0
2025-01-16 14:47:49,132.75886314922474,43.383750222569184,84.01235449423353,-2.455116534159596,-16.454981576826672,0,-2.1825478699815277,359.1987126698929,183.11773202520814,0,344.2981770263801,-1.2039803443792527,1.5664283020077179,2.7010491416290607,5242.88,2048.0
2025-01-16 14:47:49,132.1673727075201,42.80651104040965,83.94902605480468,-2.7220245841179116,-16.446308517091307,0,-2.060584877814423,358.49783257641434,184.09585412782644,0,343.5543228582358,-1.2403841182476099,1.587175791045122,2.749149374834463,5242.88,2048.0
2025-01-16 14:47:50,132.61876233794115,43.24616676822938,84.00128163833782,-2.536441913910536,-16.475554090930267,0,-2.1610861800951415,359.1987126698929,183.8910870249797,0,344.18949405978947,-1.2293678333923426,1.620394841023014,2.7815019754417163,5242.88,2048.0
2025-01-16 14:47:50,132.2698970253127,42.91092989176444,83.93908519774405,-2.7220245841179116,-16.447796994398367,0,-2.128519603679543,358.49783257641434,184.06974987426048,0,343.97051273130313,-1.190346771487785,1.60559107032435,3.2411644924870067,5242.88,2048.0
2025-01-16 14:47:50,132.33640076245098,42.979561915813434,83.92839743355249,-2.7220245841179116,-16.449680904632917,0,-2.193006306768617,358.49783257641434,183.1206992561921,0,344.06570939128784,-1.2203441229667693,1.5862471406513803,3.303088555299608,5242.88,2048.0
2025-01-16 14:47:50,132.67377608201366,43.29792305615715,84.01653154982371,-2.455116534159596,-16.43644653699727,0,-2.1103136171082175,359.1987126698929,183.8719676309637,0,344.11849991696863,-1.2495384827097276,1.583748965572704,3.2947776329790455,5242.88,2048.0
2025-01-16 14:47:51,132.81350633163663,43.42918201114354,84.05646172375694,-2.3173427035027863,-16.418158837502773,0,-2.060584877814423,359.49917552216755,184.0957181910751,0,343.5543228582358,-1.6697854444635147,1.6275306547506463,3.2570434349911905,5242.88,2048.0
2025-01-16 14:47:51,132.20077704973096,42.84064714131592,83.94523742634885,-2.7220245841179116,-16.444762707712055,0,-2.081299109004639,358.49783257641434,184.0498667638828,0,343.7931274473948,-1.6990136469047814,1.6266129446029047,3.255156068838289,5242.88,2048.0
2025-01-16 14:47:51,132.31954210546985,42.9616516270352,83.93353368453455,-2.7220245841179116,-16.446658456229393,0,-2.1610861800951415,358.49783257641434,184.06483494910492,0,344.18949405978947,-1.750566226362305,1.6067199981120996,3.2912325225349695,5242.88,2048.0
2025-01-16 14:47:51,132.5948489077863,43.21786765709677,84.02255923298127,-2.455116534159596,-16.433422945902976,0,-2.060584877814423,359.1987126698929,184.01143821284683,0,343.5543228582358,-1.7536800998950153,1.6058421507863885,3.3126155583367187,5242.88,2048.0
2025-01-16 14:47:51,132.5528876430455,43.18101127847008,83.99833781924511,-2.536441913910536,-16.45140702532589,0,-2.1144947887791092,359.1987126698929,184.05756422309213,0,344.017663321863,-1.7724343409065404,1.5980336294828763,3.3624487483774526,5242.88,2048.0
2025-01-16 14:47:52,132.17132724539832,42.80609880869276,83.96979206972937,-2.7220245841179116,-16.494464775649046,0,-2.060584877814423,358.49783257641434,183.94246913,0,343.5543228582358,-1.7959517280928385,1.6463647815652755,3.358632650611974,5242.88,2048.0
2025-01-16 14:47:52,132.6220904391663,43.24811580432663,84.00788189496917,-2.536441913910536,-16.490809257338437,0,-2.1610861800951415,359.1987126698929,183.95226720375288,0,344.18949405978947,-1.7973374706006569,1.6518290162267852,3.382111537875119,5242.88,2048.0
2025-01-16 14:47:52,132.68466842717825,43.303940595504486,84.03996587127195,-2.455116534159596,-16.493307947929264,0,-2.1144947887791092,359.1987126698929,183.93239502987586,0,344.017663321863,-1.7955516573491326,1.6701176572937366,3.3771846066722526,5242.88,2048.0
2025-01-16 14:47:52,132.34666436798923,42.99223384063394,83.91689825617304,-2.7220245841179116,-16.416558287845717,0,-2.1825478699815277,358.49783257641434,184.04932475196938,0,344.2981770263801,-1.8065739679700885,1.678881035069409,3.369030019308784,5242.88,2048.0
2025-01-16 14:47:52,132.26761792843584,42.910668770605724,83.92952878495215,-2.7220245841179116,-16.425884603025338,0,-2.128519603679543,358.49783257641434,184.11312590139943,0,343.97051273130313,-1.8360276969152893,1.6187723392930007,3.392290352919639,5242.88,2048.0
2025-01-16 14:47:53,132.8178246192384,43.4273623077568,84.08625961108271,-2.3173427035027863,-16.489680191793177,0,-2.060584877814423,359.49917552216755,183.9498750598243,0,343.5543228582358,-1.823347535824992,1.6241910780840512,3.4062041750027117,5242.88,2048.0
2025-01-16 14:47:53,132.2066132324448,42.84203308175704,83.9663738322985,-2.7220245841179116,-16.49351260685132,0,-2.081299109004639,358.49783257641434,183.9775533418465,0,343.7931274473948,-1.8247147126962555,1.643564595793885,3.437136551715045,5242.88,2048.0
2025-01-16 14:47:53,132.53508232116312,43.163217813539724,83.99842114336168,-2.536441913910536,-16.449649376255493,0,-2.107047086984403,359.1987126698929,184.0818945694647,0,343.72861632650245,-1.8276752789330284,1.6395804295284406,3.416522821906878,5242.88,2048.0
2025-01-16 14:47:53,132.32006878083217,42.96174057114443,83.9356067896878,-2.7220245841179116,-16.45140702532589,0,-2.1610861800951415,358.49783257641434,184.05756422309213,0,344.18949405978947,-1.8100622079572954,1.6007271353706405,3.4496423645420022,5242.88,2048.0
2025-01-16 14:47:53,132.34486358399445,42.987847627835315,83.92916373528068,-2.7220245841179116,-16.441704846658947,0,-2.1761279630328003,358.49783257641434,184.0656677221428,0,344.3909669713046,-1.8082119938799794,1.6477589164252753,3.4874891542842463,5242.88,2048.0
2025-01-16 14:47:54,137.94601559054945,48.72478750995988,83.3278362815148,-2.7220245841179116,-16.422916293303985,0,-5.723385570859364,358.49783257641434,184.05515204506383,0,2.2459122024114966,-1.8806206548851307,1.6318344552643678,3.520623526937188,5242.88,2048.0
2025-01-16 14:47:54,133.02506956252006,43.64013231279382,84.05806910666404,-2.269082779494569,-16.422916293303985,0,-2.155802974348111,359.89983265534863,184.05515204506383,0,343.9256186161469,-1.904934038788343,1.6340851274518815,3.5342653563186506,5242.88,2048.0
2025-01-16 14:47:54,132.66787863674585,43.28663752275373,84.04257048877919,-2.455116534159596,-16.497502222652212,0,-2.107047086984403,359.1987126698929,183.95987408330507,0,343.72861632650245,-1.9121183755015954,1.6421380622513668,3.5606324609363447,5242.88,2048.0
2025-01-16 14:47:54,132.3812408154469,43.02007812355512,83.94854926550904,-2.7220245841179116,-16.494464775649046,0,-2.1984449355354636,358.49783257641434,183.94246913,0,344.4568162486571,-1.924042713805955,1.6413360445735352,3.5635227510583403,5242.88,2048.0
2025-01-16 14:47:54,132.8245012541932,43.44233285220442,84.04594496759195,-2.398672929690278,-16.484169571698555,0,-2.155802974348111,359.4991755221675,183.91374478205066,0,343.9256186161469,-1.8824559890223271,1.6739271723040428,3.564971599433268,5242.88,2048.0
2025-01-16 14:47:55,132.91349524125846,43.53569361305427,84.02425770250916,-2.398672929690278,-16.453295943141857,0,-2.214592520740578,359.4991755221675,184.07249687210893,0,344.3084487931885,-1.8281423818428457,1.6412466812315114,3.563236492990547,5242.88,2048.0
2025-01-16 14:47:55,132.167923630943,42.80642585971108,83.9520468724795,-2.7220245841179116,-16.453295943141857,0,-2.060584877814423,358.49783257641434,184.07249687210893,0,343.5543228582358,-1.8010212438889492,1.6229811017567197,3.5757673458652737,5242.88,2048.0
2025-01-16 14:47:55,132.25730542084096,42.89344315789016,83.96249101281337,-2.7220245841179116,-16.49636375511339,0,-2.1144947887791092,358.49783257641434,183.95742917572088,0,344.017663321863,-1.8655460444297862,1.5785450625782933,3.5666032592212975,5242.88,2048.0
2025-01-16 14:47:55,132.88854500168742,43.50125541008303,84.07035093441887,-2.269082779494569,-16.41795093272343,0,-2.060584877814423,359.89983265534863,184.0610052481166,0,343.5543228582358,-1.8127735841911623,1.5792939471287808,3.577613455484851,5242.88,2048.0
2025-01-16 14:47:56,132.75422064206475,43.37345198768053,84.0396628169473,-2.398672929690278,-16.45140702532589,0,-2.107047086984403,359.4991755221675,184.05756422309213,0,343.72861632650245,-1.8348473418578304,1.541873520767347,3.6140478782617502,5242.88,2048.0
2025-01-16 14:47:56,132.25659978200247,42.89316948099012,83.96043836728508,-2.7220245841179116,-16.49163749979836,0,-2.1144947887791092,358.49783257641434,183.95769482938763,0,344.017663321863,-1.423491137919572,1.578864136342715,3.5912367467115947,5242.88,2048.0
2025-01-16 14:47:56,133.0742268339748,43.68415868685286,84.08271549252026,-2.269082779494569,-16.490809257338437,0,-2.1825478699815277,359.89983265534863,183.95226720375288,0,344.2981770263801,-1.4218095454005255,1.5675584294959095,3.5790902436052665,5242.88,2048.0
2025-01-16 14:47:56,132.24602101111998,42.89015901058204,83.9245702766842,-2.7220245841179116,-16.409375858196782,0,-2.1144947887791092,358.49783257641434,184.03809483600565,0,344.017663321863,-1.453193283736288,1.532191601764085,3.566930548052761,5242.88,2048.0
2025-01-16 14:47:56,132.55384083267248,43.1777169394593,84.01874724043056,-2.536441913910536,-16.497502222652212,0,-2.1103136171082175,359.1987126698929,183.95987408330507,0,344.11849991696863,-1.4560892505500527,1.5159711067912442,3.5791151743808873,5242.88,2048.0
2025-01-16 14:47:57,132.89851560261357,43.517846215488106,84.03820128019804,-2.398672929690278,-16.481912408520422,0,-2.2026116456361584,359.4991755221675,183.93271976871088,0,344.3556431232735,-1.4267525994687056,1.502883155236647,3.5835801144774733,5242.88,2048.0
2025-01-16 14:47:57,132.48025854829388,43.104070188742455,84.01964295726329,-2.536441913910536,-16.48356345620647,0,-2.0642407173888984,359.1987126698929,183.941041661791,0,343.75509052933836,-1.4281973557800205,1.5102218605907112,3.5883576609160253,5242.88,2048.0
2025-01-16 14:47:57,132.8178246192384,43.4273623077568,84.08625961108271,-2.3173427035027863,-16.489680191793177,0,-2.060584877814423,359.49917552216755,183.9498750598243,0,343.5543228582358,-1.451287829857784,1.5125029759733932,3.6006322341656967,5242.88,2048.0
2025-01-16 14:47:57,132.32514687558972,42.96242268140887,83.95646718919333,-2.7220245841179116,-16.499393062773002,0,-2.1610861800951415,358.49783257641434,183.97479085451812,0,344.18949405978947,-1.4227630206101194,1.5251392277687759,3.5915466646929834,5242.88,2048.0
2025-01-16 14:47:57,132.5944537157328,43.217863678837354,84.02067757669248,-2.455116534159596,-16.428987053549903,0,-2.060584877814423,359.1987126698929,184.0182020634436,0,343.5543228582358,-1.4565824192717258,1.5716556821341927,3.5855011515581072,5242.88,2048.0
2025-01-16 14:47:58,133.28632423588974,43.888168789915454,84.12107852847042,-2.1311478119877707,-16.487774389469337,0,-2.1825478699815277,0.2003340770078032,183.93487945703805,0,344.2981770263801,-1.4453380808939846,1.5360749316214797,3.6090479331890237,5242.88,2048.0
2025-01-16 14:47:58,132.31340945549627,42.95899443583547,83.91711586770984,-2.7220245841179116,-16.409375858196782,0,-2.1610861800951415,358.49783257641434,184.03809483600565,0,344.18949405978947,-1.4615974322166538,1.5039347361425595,3.6319393883406765,5242.88,2048.0
2025-01-16 14:47:58,132.18437302798503,42.819687279690825,83.96708208296006,-2.7220245841179116,-16.490809257338437,0,-2.0684143537321384,358.49783257641434,183.95226720375288,0,343.6546226077106,-1.4714093604343017,1.5264120614982928,3.623445729390366,5242.88,2048.0
2025-01-16 14:47:58,132.3835418778008,43.022880167926076,83.94614640813438,-2.7220245841179116,-16.490809257338437,0,-2.2026116456361584,358.49783257641434,183.95226720375288,0,344.3556431232735,-1.4288675102933153,1.4910703253745303,3.6107553323534716,5242.88,2048.0
2025-01-16 14:47:58,132.5814723001355,43.20386708407159,84.02566925116294,-2.455116534159596,-16.438945972300946,0,-2.054173953613942,359.1987126698929,184.04759202493827,0,343.3277643923678,-1.4171387379770453,1.4720769623398957,3.627080070226258,5242.88,2048.0
2025-01-16 14:47:59,132.25497714328444,42.890843430711804,83.96380614945699,-2.7220245841179116,-16.497502222652212,0,-2.1103136171082175,358.49783257641434,183.95987408330507,0,344.11849991696863,-1.4335923613483152,1.524485416539679,3.6136074170811594,5242.88,2048.0
2025-01-16 14:47:59,132.81611026820897,43.429222399247365,84.0688834631793,-2.3173427035027863,-16.447796994398367,0,-2.060584877814423,359.49917552216755,184.06974987426048,0,343.5543228582358,-1.4625446888145084,1.5911463103402832,3.5920005159159762,5242.88,2048.0
2025-01-16 14:47:59,133.27757532928877,43.885204881996984,84.09282263205009,-2.1311478119877707,-16.416558287845717,0,-2.1761279630328003,0.2003340770078032,184.04932475196938,0,344.3909669713046,-1.4653444202802048,1.5814217111535822,3.5888880484886863,5242.88,2048.0
2025-01-16 14:47:59,132.38674564866457,43.019500056608265,83.97751362773782,-2.58446629082438,-16.41733619192297,0,-2.060584877814423,358.79816693554784,184.09031635227632,0,343.5543228582358,-1.4759017440563336,1.5468495447762305,3.5826119650229353,5242.88,2048.0
2025-01-16 14:47:59,132.5491594236604,43.179845398273834,83.98608349684787,-2.536441913910536,-16.422916293303985,0,-2.1144947887791092,359.1987126698929,184.05515204506383,0,344.017663321863,-1.4646881039452404,1.5664891644651815,3.5667207250340405,5242.88,2048.0
2025-01-16 14:48:00,132.68964568864286,43.30420835660892,84.06273363112685,-2.398672929690278,-16.489653502458708,0,-2.060584877814423,359.4991755221675,183.9421974938867,0,343.5543228582358,-1.4645084804069395,1.5597083758943113,3.5411393394543125,5242.88,2048.0
2025-01-16 14:48:00,132.89881332524124,43.517733834944984,84.04018194342154,-2.398672929690278,-16.486611086293482,0,-2.2026116456361584,359.4991755221675,183.9247707142287,0,344.3556431232735,-1.4921305044917152,1.54344104291821,3.556448861751859,5242.88,2048.0
2025-01-16 14:48:00,132.97412996983113,43.58194387155631,84.09364562767865,-2.269082779494569,-16.490809257338437,0,-2.1103136171082175,359.89983265534863,183.95226720375288,0,344.11849991696863,-1.519885955839707,1.501499145303898,3.5636670432200073,5242.88,2048.0
2025-01-16 14:48:00,132.16219687878169,42.80368254818758,83.93792096171508,-2.7220245841179116,-16.421016841710735,0,-2.060584877814423,358.49783257641434,184.0452324216147,0,343.5543228582358,-1.5427986673544787,1.5022228667025497,3.611263273927103,5242.88,2048.0
2025-01-16 14:48:00,132.7505852389004,43.3726951214433,84.02579117424425,-2.398672929690278,-16.418704796495206,0,-2.107047086984403,359.4991755221675,184.06085608305654,0,343.72861632650245,-1.552103535382843,1.4744823332778516,3.5937137864382325,5242.88,2048.0
2025-01-16 14:48:01,132.81726896244976,43.42697381889054,84.08544908255874,-2.3173427035027863,-16.487774389469337,0,-2.060584877814423,359.49917552216755,183.93487945703805,0,343.5543228582358,-1.590941466484402,1.4650953682869587,3.5986534009271107,5242.88,2048.0
2025-01-16 14:48:01,133.431316930701,44.03615672513068,84.10570891325011,-2.1311478119877707,-16.487774389469337,0,-2.2860024256187357,0.2003340770078032,183.93487945703805,0,344.62374875117376,-1.5233322225818609,1.4612184102843875,3.6138394300992362,5242.88,2048.0
2025-01-16 14:48:01,132.6832161614986,43.305977847926535,84.02313496146225,-2.455116534159596,-16.453295943141857,0,-2.1144947887791092,359.1987126698929,184.07249687210893,0,344.017663321863,-1.4899200834027186,1.4422919137240502,3.628808430970181,5242.88,2048.0
2025-01-16 14:48:01,132.23314236351493,42.8738572375195,83.94092714717134,-2.7220245841179116,-16.444762707712055,0,-2.107047086984403,358.49783257641434,184.0498667638828,0,343.72861632650245,-1.5032186251924653,1.508889453520224,3.5942292271497704,5242.88,2048.0
2025-01-16 14:48:01,132.32591228417405,42.97231807054597,83.91312215658515,-2.7220245841179116,-16.410083053959873,0,-2.1825478699815277,358.49783257641434,183.22149497418718,0,344.2981770263801,-1.5244845974900756,1.4483243321279664,3.641587383037316,5242.88,2048.0
2025-01-16 14:48:02,132.59775046258684,43.21958487998698,84.02824614633859,-2.455116534159596,-16.446658456229393,0,-2.060584877814423,359.1987126698929,184.06483494910492,0,343.5543228582358,-1.557585149502978,1.4626507593474443,3.611194782948687,5242.88,2048.0
2025-01-16 14:48:02,132.16605068502966,42.80534378710363,83.94830237082736,-2.7220245841179116,-16.444762707712055,0,-2.060584877814423,358.49783257641434,184.0498667638828,0,343.5543228582358,-1.6031107609145023,1.475555777040068,3.5988687388951655,5242.88,2048.0
2025-01-16 14:48:02,132.81800197662054,43.427442310883166,84.0867326874505,-2.3173427035027863,-16.490809257338437,0,-2.060584877814423,359.49917552216755,183.95226720375288,0,343.5543228582358,-1.5777012994635617,1.4376642144908551,3.6477136791025524,5242.88,2048.0
2025-01-16 14:48:02,132.7571332099707,43.37236476019276,84.05900611676414,-2.398672929690278,-16.497502222652212,0,-2.107047086984403,359.4991755221675,183.95987408330507,0,343.72861632650245,-1.6207172988571705,1.4458116354286332,3.6684322577578534,5242.88,2048.0
2025-01-16 14:48:02,132.357912258244,43.00127220843667,83.92726816820073,-2.7220245841179116,-16.444762707712055,0,-2.193006306768617,358.49783257641434,184.0498667638828,0,344.06570939128784,-1.6057380165217001,1.412463490071108,3.72898585858237,5242.88,2048.0
2025-01-16 14:48:03,132.53429344531222,43.16270166079475,83.99711883296965,-2.536441913910536,-16.446658456229393,0,-2.107047086984403,359.1987126698929,184.06483494910492,0,343.72861632650245,-1.6304660492089385,1.4022950987960658,3.702373637006495,5242.88,2048.0
2025-01-16 14:48:03,132.32336221550477,42.96143120435539,83.95270558994784,-2.7220245841179116,-16.490809257338437,0,-2.1610861800951415,358.49783257641434,183.95226720375288,0,344.18949405978947,-1.6689312485702592,1.3694618232922808,3.6870917898826137,5242.88,2048.0
2025-01-16 14:48:03,132.75601794795037,43.37193236196049,84.05570369402109,-2.398672929690278,-16.489680191793177,0,-2.107047086984403,359.4991755221675,183.9498750598243,0,343.72861632650245,-1.6558570237924553,1.3686084564040741,3.6949975095450545,5242.88,2048.0
